index,img_path,img_pathE,img_pathQ,predEQ,label,embedE,embedQ
1_912,../new_data/style:japan/912.jpg,../new_data/cut_style:japan/1_912_E_.jpg,../new_data/cut_style:japan/1_912_Q_.jpg,[0.         0.01347343 0.00407781 ... 0.         0.02516755 0.15414648],1,[0.         0.01347343 0.00407781 ... 0.         0.02578375 0.01038131],[0.         0.         0.02830678 ... 0.         0.02516755 0.15414648]
1_915,../new_data/style:japan/915.jpg,../new_data/cut_style:japan/1_915_E_.jpg,../new_data/cut_style:japan/1_915_Q_.jpg,[0.         0.12370066 0.19239944 ... 0.         0.01241035 0.        ],1,[0.         0.12370066 0.19239944 ... 0.         0.         0.43594313],[0.0958455  0.         0.41348538 ... 0.         0.01241035 0.        ]
1_917,../new_data/style:japan/917.jpg,../new_data/cut_style:japan/1_917_E_.jpg,../new_data/cut_style:japan/1_917_Q_.jpg,[0.         0.         0.         ... 0.0109268  0.00179112 0.00043949],1,[0.         0.         0.         ... 0.01933317 0.0159067  0.        ],[0.01843888 0.         0.15514338 ... 0.0109268  0.00179112 0.00043949]
1_918,../new_data/style:japan/918.jpg,../new_data/cut_style:japan/1_918_E_.jpg,../new_data/cut_style:japan/1_918_Q_.jpg,[0.00939422 0.         0.27562326 ... 0.         0.         0.1292066 ],1,[0.00939422 0.         0.27562326 ... 0.         0.01562521 0.21431413],[0.14167486 0.         0.         ... 0.         0.         0.1292066 ]
1_919,../new_data/style:japan/919.jpg,../new_data/cut_style:japan/1_919_E_.jpg,../new_data/cut_style:japan/1_919_Q_.jpg,[0.         0.03542884 0.00124269 ... 0.         0.         0.        ],1,[0.         0.03542884 0.00124269 ... 0.18740937 0.0078116  0.02752138],[0.0092392 0.        0.        ... 0.        0.        0.       ]
1_921,../new_data/style:japan/921.jpg,../new_data/cut_style:japan/1_921_E_.jpg,../new_data/cut_style:japan/1_921_Q_.jpg,[0.         0.         0.36989558 ... 0.23319454 0.         0.00169918],1,[0.         0.         0.36989558 ... 0.17248212 0.03476775 0.00238444],[0.02547919 0.00638049 0.01716213 ... 0.23319454 0.         0.00169918]
1_922,../new_data/style:japan/922.jpg,../new_data/cut_style:japan/1_922_E_.jpg,../new_data/cut_style:japan/1_922_Q_.jpg,[0.         0.00205819 0.36330402 ... 0.         0.01095846 0.09721995],1,[0.         0.00205819 0.36330402 ... 0.0027942  0.         0.04931434],[0.12416624 0.         0.11791538 ... 0.         0.01095846 0.09721995]
1_923,../new_data/style:japan/923.jpg,../new_data/cut_style:japan/1_923_E_.jpg,../new_data/cut_style:japan/1_923_Q_.jpg,[0.0049388  0.00589869 0.02015995 ... 0.02658879 0.0002396  0.01451358],1,[0.0049388  0.00589869 0.02015995 ... 0.         0.04325967 0.16103438],[0.17579658 0.00349601 0.02502986 ... 0.02658879 0.0002396  0.01451358]
1_924,../new_data/style:japan/924.jpg,../new_data/cut_style:japan/1_924_E_.jpg,../new_data/cut_style:japan/1_924_Q_.jpg,[0.         0.         0.01579279 ... 0.07993878 0.02325658 0.01828284],1,[0.         0.         0.01579279 ... 0.01231465 0.         0.        ],[0.19192062 0.         0.1946716  ... 0.07993878 0.02325658 0.01828284]
1_927,../new_data/style:japan/927.jpg,../new_data/cut_style:japan/1_927_E_.jpg,../new_data/cut_style:japan/1_927_Q_.jpg,[0.         0.         0.01076301 ... 0.         0.         0.04718321],1,[0.         0.         0.01076301 ... 0.5122881  0.01196178 0.00522192],[0.02607078 0.         0.2155294  ... 0.         0.         0.04718321]
1_928,../new_data/style:japan/928.jpg,../new_data/cut_style:japan/1_928_E_.jpg,../new_data/cut_style:japan/1_928_Q_.jpg,[0.         0.13542895 0.3406401  ... 0.         0.         0.00447947],1,[0.         0.13542895 0.3406401  ... 0.         0.         0.0052964 ],[0.04130412 0.         0.34490153 ... 0.         0.         0.00447947]
1_929,../new_data/style:japan/929.jpg,../new_data/cut_style:japan/1_929_E_.jpg,../new_data/cut_style:japan/1_929_Q_.jpg,[0.         0.00136309 0.         ... 0.         0.         0.00600801],1,[0.         0.00136309 0.         ... 0.         0.         0.        ],[0.01676479 0.         0.24531512 ... 0.         0.         0.00600801]
1_932,../new_data/style:japan/932.jpg,../new_data/cut_style:japan/1_932_E_.jpg,../new_data/cut_style:japan/1_932_Q_.jpg,[0.06388347 0.         0.05576241 ... 0.         0.05551158 0.01578905],1,[0.06388347 0.         0.05576241 ... 0.20865162 0.05758557 0.07057078],[0.6158365  0.         0.11284861 ... 0.         0.05551158 0.01578905]
1_933,../new_data/style:japan/933.jpg,../new_data/cut_style:japan/1_933_E_.jpg,../new_data/cut_style:japan/1_933_Q_.jpg,[0.00043235 0.00228449 0.09430779 ... 0.01532454 0.         0.        ],1,[0.00043235 0.00228449 0.09430779 ... 0.03207716 0.         0.00650434],[0.49575233 0.         0.23532397 ... 0.01532454 0.         0.        ]
1_934,../new_data/style:japan/934.jpg,../new_data/cut_style:japan/1_934_E_.jpg,../new_data/cut_style:japan/1_934_Q_.jpg,[0.00010768 0.00804956 0.0838555  ... 0.         0.         0.00028717],1,[0.00010768 0.00804956 0.0838555  ... 0.01787006 0.         0.0704278 ],[0.02700185 0.         0.         ... 0.         0.         0.00028717]
1_935,../new_data/style:japan/935.jpg,../new_data/cut_style:japan/1_935_E_.jpg,../new_data/cut_style:japan/1_935_Q_.jpg,[0.         0.         0.19615658 ... 0.         0.13097326 0.0081962 ],1,[0.         0.         0.19615658 ... 0.00683483 0.         0.22194405],[0.         0.         0.00184314 ... 0.         0.13097326 0.0081962 ]
1_937,../new_data/style:japan/937.jpg,../new_data/cut_style:japan/1_937_E_.jpg,../new_data/cut_style:japan/1_937_Q_.jpg,[0.         0.         0.         ... 0.         0.         0.03824441],1,[0.         0.         0.         ... 0.         0.         0.00071825],[0.02512931 0.         0.0251029  ... 0.         0.         0.03824441]
1_938,../new_data/style:japan/938.jpg,../new_data/cut_style:japan/1_938_E_.jpg,../new_data/cut_style:japan/1_938_Q_.jpg,[0.00352171 0.00020906 0.14947991 ... 0.00712493 0.         0.        ],1,[0.00352171 0.00020906 0.14947991 ... 0.         0.01547289 0.09100831],[0.7274876  0.00690199 0.27749503 ... 0.00712493 0.         0.        ]
1_939,../new_data/style:japan/939.jpg,../new_data/cut_style:japan/1_939_E_.jpg,../new_data/cut_style:japan/1_939_Q_.jpg,[0.         0.         0.11622083 ... 0.         0.         0.02511127],1,[0.         0.         0.11622083 ... 0.04161059 0.         0.5326682 ],[0.00971879 0.         0.03644396 ... 0.         0.         0.02511127]
1_942,../new_data/style:japan/942.jpg,../new_data/cut_style:japan/1_942_E_.jpg,../new_data/cut_style:japan/1_942_Q_.jpg,[0.         0.         0.28130862 ... 0.         0.00431117 0.02633047],1,[0.         0.         0.28130862 ... 0.         0.18175441 0.6633308 ],[0.02029129 0.00091143 0.16154376 ... 0.         0.00431117 0.02633047]
1_943,../new_data/style:japan/943.jpg,../new_data/cut_style:japan/1_943_E_.jpg,../new_data/cut_style:japan/1_943_Q_.jpg,[0.         0.         0.31319168 ... 0.         0.         0.        ],1,[0.         0.         0.31319168 ... 0.06551262 0.03872959 0.00127936],"[1.3403399e-01 5.1111834e-05 2.6675749e-01 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
1_945,../new_data/style:japan/945.jpg,../new_data/cut_style:japan/1_945_E_.jpg,../new_data/cut_style:japan/1_945_Q_.jpg,[0.01245857 0.01202491 0.03976376 ... 0.         0.00224458 0.00397309],1,[0.01245857 0.01202491 0.03976376 ... 0.02814685 0.05465663 0.01606926],[0.2750733  0.         0.09115915 ... 0.         0.00224458 0.00397309]
1_947,../new_data/style:japan/947.jpg,../new_data/cut_style:japan/1_947_E_.jpg,../new_data/cut_style:japan/1_947_Q_.jpg,[0.         0.         0.08538577 ... 0.         0.28907526 0.06682909],1,[0.         0.         0.08538577 ... 0.         0.         0.26013932],[0.01683908 0.         0.41793874 ... 0.         0.28907526 0.06682909]
1_950,../new_data/style:japan/950.jpg,../new_data/cut_style:japan/1_950_E_.jpg,../new_data/cut_style:japan/1_950_Q_.jpg,[0.         0.         0.00188408 ... 0.02231454 0.00452197 0.00122858],1,[0.         0.         0.00188408 ... 0.         0.         0.03902126],[0.02361352 0.         0.11746913 ... 0.02231454 0.00452197 0.00122858]
1_951,../new_data/style:japan/951.jpg,../new_data/cut_style:japan/1_951_E_.jpg,../new_data/cut_style:japan/1_951_Q_.jpg,[0.        0.        0.0089643 ... 0.        0.        0.       ],1,[0.         0.         0.0089643  ... 0.00322864 0.         0.        ],[0.         0.         0.03983928 ... 0.         0.         0.        ]
1_953,../new_data/style:japan/953.jpg,../new_data/cut_style:japan/1_953_E_.jpg,../new_data/cut_style:japan/1_953_Q_.jpg,[0.         0.00075177 0.         ... 0.         0.00224293 0.00095604],1,[0.         0.00075177 0.         ... 0.02701326 0.         0.        ],[0.06423786 0.         0.53178775 ... 0.         0.00224293 0.00095604]
1_954,../new_data/style:japan/954.jpg,../new_data/cut_style:japan/1_954_E_.jpg,../new_data/cut_style:japan/1_954_Q_.jpg,[0.00094429 0.00343915 0.         ... 0.         0.         0.00483872],1,[0.00094429 0.00343915 0.         ... 0.         0.         0.        ],[0.         0.00618275 0.         ... 0.         0.         0.00483872]
1_955,../new_data/style:japan/955.jpg,../new_data/cut_style:japan/1_955_E_.jpg,../new_data/cut_style:japan/1_955_Q_.jpg,[0.02350715 0.         0.00139101 ... 0.         0.00135027 0.01017887],1,[0.02350715 0.         0.00139101 ... 0.3293702  0.01274416 0.04496672],[0.19848761 0.         0.07818592 ... 0.         0.00135027 0.01017887]
1_956,../new_data/style:japan/956.jpg,../new_data/cut_style:japan/1_956_E_.jpg,../new_data/cut_style:japan/1_956_Q_.jpg,[0.         0.         0.03989732 ... 0.00526623 0.         0.01646798],1,[0.         0.         0.03989732 ... 0.0210022  0.         0.12479432],[0.00899521 0.         0.05322029 ... 0.00526623 0.         0.01646798]
1_957,../new_data/style:japan/957.jpg,../new_data/cut_style:japan/1_957_E_.jpg,../new_data/cut_style:japan/1_957_Q_.jpg,[0.02317589 0.         0.18657644 ... 0.0057879  0.         0.        ],1,[0.02317589 0.         0.18657644 ... 0.         0.         0.        ],[0.01442041 0.01142193 0.02533846 ... 0.0057879  0.         0.        ]
1_958,../new_data/style:japan/958.jpg,../new_data/cut_style:japan/1_958_E_.jpg,../new_data/cut_style:japan/1_958_Q_.jpg,[0.         0.17152917 0.         ... 0.05475066 0.         0.01988835],1,[0.         0.17152917 0.         ... 0.         0.         0.5089774 ],[0.         0.         0.02819572 ... 0.05475066 0.         0.01988835]
1_961,../new_data/style:japan/961.jpg,../new_data/cut_style:japan/1_961_E_.jpg,../new_data/cut_style:japan/1_961_Q_.jpg,"[0.000000e+00 4.414831e-05 9.744529e-03 ... 0.000000e+00 0.000000e+00
 9.409227e-02]",1,"[0.0000000e+00 4.4148310e-05 9.7445287e-03 ... 5.2755050e-02 0.0000000e+00
 3.1165814e-01]",[0.02545549 0.         0.         ... 0.         0.         0.09409227]
1_963,../new_data/style:japan/963.jpg,../new_data/cut_style:japan/1_963_E_.jpg,../new_data/cut_style:japan/1_963_Q_.jpg,[0.         0.05553265 0.20013924 ... 0.         0.01775717 0.01781161],1,[0.         0.05553265 0.20013924 ... 0.         0.07311457 0.25252554],[0.00986055 0.         0.14182058 ... 0.         0.01775717 0.01781161]
1_964,../new_data/style:japan/964.jpg,../new_data/cut_style:japan/1_964_E_.jpg,../new_data/cut_style:japan/1_964_Q_.jpg,[0.10453034 0.00018922 0.07681943 ... 0.         0.         0.10564929],1,[0.10453034 0.00018922 0.07681943 ... 0.18548073 0.00587076 0.10549736],[0.10367325 0.         0.07500627 ... 0.         0.         0.10564929]
1_965,../new_data/style:japan/965.jpg,../new_data/cut_style:japan/1_965_E_.jpg,../new_data/cut_style:japan/1_965_Q_.jpg,[0.00869951 0.00760113 0.07086715 ... 0.00173626 0.         0.04539384],1,[0.00869951 0.00760113 0.07086715 ... 0.         0.03278713 0.10402522],[0.01088689 0.         0.57136613 ... 0.00173626 0.         0.04539384]
1_966,../new_data/style:japan/966.jpg,../new_data/cut_style:japan/1_966_E_.jpg,../new_data/cut_style:japan/1_966_Q_.jpg,[0.         0.         0.         ... 0.         0.         0.02324508],1,[0.        0.        0.        ... 0.        0.        0.0030594],[0.         0.         0.00920454 ... 0.         0.         0.02324508]
1_967,../new_data/style:japan/967.jpg,../new_data/cut_style:japan/1_967_E_.jpg,../new_data/cut_style:japan/1_967_Q_.jpg,[0.         0.07923807 0.         ... 0.         0.         0.05318283],1,[0.         0.07923807 0.         ... 0.         0.         0.3214247 ],[0.         0.         0.01290686 ... 0.         0.         0.05318283]
1_968,../new_data/style:japan/968.jpg,../new_data/cut_style:japan/1_968_E_.jpg,../new_data/cut_style:japan/1_968_Q_.jpg,[0.         0.         0.05740523 ... 0.         0.44160342 0.10900547],1,[0.         0.         0.05740523 ... 0.         0.00657167 0.04783488],[0.04252649 0.         0.         ... 0.         0.44160342 0.10900547]
1_969,../new_data/style:japan/969.jpg,../new_data/cut_style:japan/1_969_E_.jpg,../new_data/cut_style:japan/1_969_Q_.jpg,[0.         0.21927302 0.14723638 ... 0.06653871 0.00600742 0.00291645],1,[0.         0.21927302 0.14723638 ... 0.01225206 0.         0.09418709],[0.20044176 0.00185286 0.08519055 ... 0.06653871 0.00600742 0.00291645]
1_970,../new_data/style:japan/970.jpg,../new_data/cut_style:japan/1_970_E_.jpg,../new_data/cut_style:japan/1_970_Q_.jpg,"[0.00000000e+00 0.00000000e+00 1.27651319e-01 ... 2.89555751e-02
 1.17818374e-04 7.69050568e-02]",1,[0.         0.         0.12765132 ... 0.06816585 0.01433291 1.0568676 ],"[1.16573796e-01 0.00000000e+00 7.29394436e-01 ... 2.89555751e-02
 1.17818374e-04 7.69050568e-02]"
1_973,../new_data/style:japan/973.jpg,../new_data/cut_style:japan/1_973_E_.jpg,../new_data/cut_style:japan/1_973_Q_.jpg,[0.         0.02304456 0.11893996 ... 0.00774626 0.         0.        ],1,[0.         0.02304456 0.11893996 ... 0.15488605 0.0307823  0.01365746],[0.02029919 0.         0.         ... 0.00774626 0.         0.        ]
1_974,../new_data/style:japan/974.jpg,../new_data/cut_style:japan/1_974_E_.jpg,../new_data/cut_style:japan/1_974_Q_.jpg,[0.         0.         0.02041882 ... 0.01142556 0.01657491 0.00158663],1,[0.         0.         0.02041882 ... 0.         0.         0.01866311],[0.02052856 0.         0.05440369 ... 0.01142556 0.01657491 0.00158663]
1_975,../new_data/style:japan/975.jpg,../new_data/cut_style:japan/1_975_E_.jpg,../new_data/cut_style:japan/1_975_Q_.jpg,[0.         0.00308595 0.         ... 0.05954842 0.00824858 0.        ],1,[0.         0.00308595 0.         ... 0.         0.         0.2985769 ],"[5.7823211e-01 4.5982428e-04 3.0011973e-01 ... 5.9548419e-02 8.2485778e-03
 0.0000000e+00]"
1_976,../new_data/style:japan/976.jpg,../new_data/cut_style:japan/1_976_E_.jpg,../new_data/cut_style:japan/1_976_Q_.jpg,[0.         0.0112348  0.00821382 ... 0.         0.         0.        ],1,[0.         0.0112348  0.00821382 ... 0.         0.         0.        ],[0.21436435 0.         0.10866273 ... 0.         0.         0.        ]
1_977,../new_data/style:japan/977.jpg,../new_data/cut_style:japan/1_977_E_.jpg,../new_data/cut_style:japan/1_977_Q_.jpg,[0.         0.         0.02001694 ... 0.         0.00363167 0.0144365 ],1,[0.         0.         0.02001694 ... 0.         0.03804347 0.10795968],[0.03185614 0.         0.4489658  ... 0.         0.00363167 0.0144365 ]
1_979,../new_data/style:japan/979.jpg,../new_data/cut_style:japan/1_979_E_.jpg,../new_data/cut_style:japan/1_979_Q_.jpg,[0.         0.01678889 0.         ... 0.0739176  0.00143716 0.10511946],1,[0.         0.01678889 0.         ... 0.         0.         0.31145105],[0.13217872 0.         0.07372633 ... 0.0739176  0.00143716 0.10511946]
1_980,../new_data/style:japan/980.jpg,../new_data/cut_style:japan/1_980_E_.jpg,../new_data/cut_style:japan/1_980_Q_.jpg,[0.01552799 0.03123972 0.03584216 ... 0.03175736 0.0087687  0.03999278],1,[0.01552799 0.03123972 0.03584216 ... 0.00738895 0.         0.2354955 ],[0.04725046 0.00292569 0.2210586  ... 0.03175736 0.0087687  0.03999278]
1_981,../new_data/style:japan/981.jpg,../new_data/cut_style:japan/1_981_E_.jpg,../new_data/cut_style:japan/1_981_Q_.jpg,[0.         0.02736128 0.         ... 0.         0.         0.04338951],1,[0.         0.02736128 0.         ... 0.0124409  0.02680819 0.05010905],[0.31259266 0.         0.14733824 ... 0.         0.         0.04338951]
1_982,../new_data/style:japan/982.jpg,../new_data/cut_style:japan/1_982_E_.jpg,../new_data/cut_style:japan/1_982_Q_.jpg,[0.00023684 0.0005949  0.22399627 ... 0.         0.         0.02181248],1,[0.00023684 0.0005949  0.22399627 ... 0.11469981 0.02883685 0.21633875],[0.         0.         0.00422795 ... 0.         0.         0.02181248]
1_983,../new_data/style:japan/983.jpg,../new_data/cut_style:japan/1_983_E_.jpg,../new_data/cut_style:japan/1_983_Q_.jpg,[0.         0.15812081 0.05863839 ... 0.         0.         0.01747513],1,[0.         0.15812081 0.05863839 ... 0.         0.         0.16884196],[0.0916757  0.00639647 0.17074655 ... 0.         0.         0.01747513]
1_987,../new_data/style:japan/987.jpg,../new_data/cut_style:japan/1_987_E_.jpg,../new_data/cut_style:japan/1_987_Q_.jpg,"[0.0000000e+00 1.5033995e-05 0.0000000e+00 ... 3.1779878e-02 4.3059648e-03
 3.9628290e-02]",1,"[0.0000000e+00 1.5033995e-05 0.0000000e+00 ... 0.0000000e+00 0.0000000e+00
 4.7762957e-03]",[0.05045358 0.         0.10737966 ... 0.03177988 0.00430596 0.03962829]
1_988,../new_data/style:japan/988.jpg,../new_data/cut_style:japan/1_988_E_.jpg,../new_data/cut_style:japan/1_988_Q_.jpg,[0.         0.         0.10746413 ... 0.         0.         0.00608049],1,[0.         0.         0.10746413 ... 0.         0.         0.00159858],[0.         0.         0.13883686 ... 0.         0.         0.00608049]
1_989,../new_data/style:japan/989.jpg,../new_data/cut_style:japan/1_989_E_.jpg,../new_data/cut_style:japan/1_989_Q_.jpg,[0.03393608 0.00235909 0.7519316  ... 0.22684105 0.         0.04453086],1,[0.03393608 0.00235909 0.7519316  ... 0.05079325 0.         0.10728562],[0.27271652 0.         0.09428414 ... 0.22684105 0.         0.04453086]
